brand,topupdate,activationdate,Full ICCID,offmgrid,bundlecode,TopupSeq, Spiff 
LMPLUS,2015-01-29,2015-01-29,8919601000105143461,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-12,2015-02-13,8919601000114720630,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-01-27,2015-01-26,8919601000105149641,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-17,2015-02-17,8919601000105813261,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-01,2015-02-01,8919601000105216085,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-01,2015-02-02,8919601000105148619,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-23,2015-02-23,8919601000114702927,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-20,2015-02-20,8919601000115296911,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-10,2015-02-11,8919601000114702323,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-07,2015-02-07,8919601000108179033,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-01-29,2015-01-29,8919601000105195040,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-01-29,2015-01-29,8919601000105145193,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-01-26,2015-01-26,8919601000108179728,AHPREPAIDSOLUTIONS,2039,1st_activation, $25.00 
LMPLUS,2015-02-06,2015-02-07,8919601000106377365,AHPREPAIDSOLUTIONS,2045,1st_activation, $25.00 
LMPLUS,2015-02-06,2015-02-06,8919601000106377357,AHPREPAIDSOLUTIONS,2045,1st_activation, $25.00 
LMPLUS,2015-02-22,2015-02-22,8919601000105197673,AHPREPAIDSOLUTIONS,2045,1st_activation, $25.00 
LMPLUS,2015-02-16,2015-02-16,8919601000105144295,AHPREPAIDSOLUTIONS,2049,1st_activation, $25.00 
LMPLUS,2015-01-28,2015-01-29,8919601000105195032,AHPREPAIDSOLUTIONS,2049,1st_activation, $25.00 
LMPLUS,2015-02-20,2015-02-20,8919601000114721646,AHPREPAIDSOLUTIONS,2049,1st_activation, $25.00 
LMPLUS,2015-02-23,2015-02-23,8919601000114721612,AHPREPAIDSOLUTIONS,2049,1st_activation, $25.00 
LMPLUS,2015-02-23,2015-02-23,8919601000114721604,AHPREPAIDSOLUTIONS,2049,1st_activation, $25.00 
LMPLUS,2015-02-09,2015-02-06,8919601000105144857,AHPREPAIDSOLUTIONS,2049,1st_activation, $25.00 
LMPLUS,2015-01-31,2015-01-31,8919601000105195800,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-01-30,2015-01-30,8919601000105195743,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-02-05,2015-02-05,8919601000105195776,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-02-05,2015-02-05,8919601000105802082,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-02-05,2015-02-05,8919601000105802090,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-01-31,2015-01-31,8919601000105195750,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-01-27,2015-01-27,8919601000105195792,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-01-26,2015-01-26,8919601000105195784,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-02-18,2015-02-18,8919601000114721638,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-02-02,2015-02-02,8919601000105195768,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-01-27,2015-01-27,8919601000108179595,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-01-30,2015-01-30,8919601000105802074,AHPREPAIDSOLUTIONS,2059,1st_activation, $25.00 
LMPLUS,2015-02-04,2015-01-04,8919601000105148502,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-01,2015-01-03,8919601000105215566,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-01-26,2014-12-23,8919601000105213793,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-14,2015-01-16,8919601000105146803,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-01-27,2014-12-28,8919601000105148114,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-13,2015-01-11,8919601000105803916,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-20,2015-01-10,8919601000105197558,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-01-26,2014-12-26,8919601000105213769,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-01-26,2014-12-23,8919601000105213801,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-06,2015-01-07,8919601000105803569,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-07,2014-12-27,8919601000105147678,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-17,2015-01-19,8919601000105143685,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-05,2014-11-30,8919601000105219519,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-21,2015-01-22,8919601000105197392,AHPREPAIDSOLUTIONS,2023,2nd_renewal, $10.00 
LMPLUS,2015-02-08,2015-02-08,8919601000114719707,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-01,2015-01-02,8919601000105216804,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-21,2015-01-22,8919601000105215772,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-09,2015-01-10,8919601000105215186,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-17,8919601000105197483,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-21,2015-01-22,8919601000105197475,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-27,2014-12-28,8919601000105148791,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2015-01-20,8919601000105148106,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-24,2015-01-25,8919601000105147884,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-07,8919601000105143164,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-12,2015-01-13,8919601000105216689,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-29,2014-12-31,8919601000105215400,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-04,2015-01-05,8919601000105211169,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-27,2014-12-29,8919601000105197699,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-08,8919601000105149542,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-13,2015-01-14,8919601000105149443,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-29,2014-12-31,8919601000105148676,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-17,8919601000105148478,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-04,2015-01-23,8919601000105148460,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-10,8919601000105147363,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-16,8919601000105147181,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-09,8919601000105146894,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-07,8919601000105146654,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-30,2015-01-05,8919601000105146415,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-17,8919601000105146407,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-23,2015-01-24,8919601000105145920,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-17,2015-01-19,8919601000105142703,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2014-11-16,8919601000105219410,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2014-11-11,8919601000105210310,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-14,2015-01-15,8919601000105149146,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-12,2015-01-13,8919601000105146613,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-12,2015-01-13,8919601000105145219,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-27,2014-12-29,8919601000105145102,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-16,2015-01-18,8919601000105144394,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-07,2015-01-09,8919601000105143412,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-29,2014-12-30,8919601000105805747,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-07,2015-01-08,8919601000105804195,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-07,8919601000105778704,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-31,2015-01-02,8919601000105216507,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-15,8919601000105216051,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-04,2015-01-05,8919601000105215608,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-24,2015-01-25,8919601000105210831,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-11,2015-01-13,8919601000105210401,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-16,8919601000105197277,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-14,2015-01-15,8919601000105149591,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2015-01-23,8919601000105149567,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-07,2014-11-30,8919601000105149401,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-24,2014-12-22,8919601000105147645,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-27,2014-12-29,8919601000105147447,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-12,2015-01-13,8919601000105146845,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-09,2015-01-10,8919601000105146480,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-12,2015-01-14,8919601000105146381,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-13,2015-01-13,8919601000105144337,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2015-01-20,8919601000105143602,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-27,2014-12-28,8919601000105804781,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2014-12-27,8919601000105804658,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-07,2015-01-08,8919601000105804419,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-09,2015-01-08,8919601000105804393,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-17,8919601000105781005,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-10,2015-01-12,8919601000105215863,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-05,2015-01-07,8919601000105215749,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-31,2015-01-01,8919601000105211177,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-10,8919601000105149450,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-14,2015-01-15,8919601000105146712,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-17,2015-01-20,8919601000105146217,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-11,2015-01-12,8919601000105146001,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-23,2015-01-24,8919601000105145953,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-03,2015-01-04,8919601000106391499,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2015-01-24,8919601000106376367,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-11,2015-01-13,8919601000105143313,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-27,8919601000105143206,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-07,8919601000105142786,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-07,8919601000105142307,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2015-01-23,8919601000106377043,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-16,2015-01-17,8919601000105216945,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-24,2015-01-25,8919601000105215061,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-05,2014-11-08,8919601000105210286,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-01,2014-12-25,8919601000105149310,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-10,8919601000105147892,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-10,8919601000105146886,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2015-01-20,8919601000105146837,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-10,8919601000105146746,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-21,2015-01-22,8919601000105144642,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-23,2015-01-24,8919601000105143586,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-07,8919601000105143297,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2015-01-20,8919601000105143255,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-28,2014-12-29,8919601000108179496,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-18,2015-01-19,8919601000105813394,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-29,8919601000105804849,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-27,2014-12-27,8919601000105804757,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-11,2015-01-12,8919601000105804161,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-27,8919601000105804013,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-05,8919601000105780338,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-11,8919601000105780155,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-12,8919601000105778829,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2015-01-23,8919601000106376136,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-01,2015-01-02,8919601000108178993,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-09,8919601000105215202,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-08,8919601000105211094,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-04,2015-01-06,8919601000105148510,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-20,2015-01-02,8919601000105145078,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-24,2015-02-14,8919601000105144162,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-17,2015-01-18,8919601000105143107,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-09,2015-01-09,8919601000105805028,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-26,8919601000105805499,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-09,2015-01-18,8919601000105779199,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-07,2015-01-08,8919601000106376953,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-03,8919601000106376870,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-09,2015-01-10,8919601000105219683,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-05,8919601000105215871,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-07,2015-01-09,8919601000105215715,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-31,2015-01-01,8919601000105215418,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-31,2015-01-01,8919601000105210138,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-03,8919601000105216952,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-25,2015-01-26,8919601000105197459,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-15,8919601000105195149,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2015-01-20,8919601000105194555,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-14,2015-01-15,8919601000105149054,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-16,8919601000105148775,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-17,2015-01-18,8919601000105147199,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-29,2014-12-30,8919601000105147017,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-10,2015-01-11,8919601000105146696,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-21,2015-01-23,8919601000105146175,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2015-01-23,8919601000105145656,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-24,2015-01-25,8919601000105144477,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-10,2015-01-11,8919601000105144360,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-20,2015-01-22,8919601000105143735,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-16,2015-01-17,8919601000105143081,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-04,2014-11-22,8919601000105142083,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-14,2015-01-15,8919601000105149773,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-08,8919601000105149674,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-04,2015-01-05,8919601000105148593,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-12,2015-01-13,8919601000105146670,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-12,2015-01-15,8919601000105146647,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-09,8919601000105146423,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2015-01-28,8919601000105146167,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-30,2015-01-01,8919601000105142737,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-03,8919601000105805226,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
