brand,topupdate,activationdate,Full ICCID,offmgrid,bundlecode,TopupSeq, Spiff 
LMPLUS,2015-02-08,2015-01-10,8919601000105804377,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-27,8919601000105804211,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-29,2015-01-01,8919601000105804690,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-13,2015-01-08,8919601000105804187,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-03,8919601000105778654,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-10,2014-12-30,8919601000105216697,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-05,2015-01-06,8919601000105211185,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-10,2015-01-11,8919601000105149625,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2015-01-22,8919601000105148965,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-08,8919601000105148585,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-08,8919601000105148569,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-31,2015-01-01,8919601000105147975,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-31,2015-01-01,8919601000105147512,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-27,8919601000105147454,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-08,2015-01-09,8919601000105146811,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-28,8919601000105146704,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-09,2015-01-11,8919601000105146472,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2014-12-10,8919601000105145987,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-13,2014-12-18,8919601000105142257,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-04,2015-01-06,8919601000105215442,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2015-01-23,8919601000105215368,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-21,2015-01-22,8919601000105149906,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-23,2015-01-24,8919601000105149716,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-13,2015-01-14,8919601000105148957,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2015-01-21,8919601000105148916,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-29,2014-12-31,8919601000105148148,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-27,8919601000105148122,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-15,2015-01-16,8919601000105146902,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-16,2015-01-13,8919601000105146548,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-09,2015-01-10,8919601000105146290,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-21,2015-01-23,8919601000105145417,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-23,NULL,8919601000105143743,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-07,2015-01-08,8919601000105143396,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-27,8919601000105216796,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-05,2015-01-07,8919601000105216572,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-04,8919601000105216325,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-13,2015-01-16,8919601000105215582,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-05,2015-01-07,8919601000105215434,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-01,2015-01-04,8919601000105197491,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-21,2015-01-20,8919601000105149708,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-27,2014-12-29,8919601000105148726,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-14,2015-01-16,8919601000105147397,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-30,2015-01-11,8919601000105147314,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-09,8919601000105146910,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-06,2015-01-08,8919601000105146639,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-17,2015-01-18,8919601000105146209,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-26,2014-12-26,8919601000105145391,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-01-29,2014-12-29,8919601000105142794,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-19,2015-01-20,8919601000105142711,AHPREPAIDSOLUTIONS,2029,2nd_renewal, $20.00 
LMPLUS,2015-02-01,2014-10-13,8919601000106355791,AHPREPAIDSOLUTIONS,2035,2nd_renewal, $20.00 
LMPLUS,2015-02-22,2015-01-23,8919601000106376680,AHPREPAIDSOLUTIONS,2035,2nd_renewal, $20.00 
LMPLUS,2015-02-02,2015-01-04,8919601000105216333,AHPREPAIDSOLUTIONS,2035,2nd_renewal, $20.00 
LMPLUS,2015-02-17,2015-02-17,8919601000114703362,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-01-30,2014-12-31,8919601000105147496,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-02-09,2015-02-06,8919601000105143537,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-02-25,NULL,8919601000105210179,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-02-01,2015-01-02,8919601000105216978,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-02-23,2015-01-25,8919601000105145912,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-02-03,2015-01-03,8919601000105803577,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-01-28,2014-12-29,8919601000105805143,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-02-06,2015-01-07,8919601000105145771,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-01-26,2014-12-27,8919601000105143883,AHPREPAIDSOLUTIONS,2039,2nd_renewal, $25.00 
LMPLUS,2015-02-16,2015-01-18,8919601000106356385,AHPREPAIDSOLUTIONS,2049,2nd_renewal, $25.00 
LMPLUS,2015-02-11,2015-01-12,8919601000105195016,AHPREPAIDSOLUTIONS,2059,2nd_renewal, $25.00 
LMPLUS,2015-02-19,2015-01-20,8919601000105195826,AHPREPAIDSOLUTIONS,2059,2nd_renewal, $25.00 
LMPLUS,2015-02-25,2015-01-26,8919601000105195784,AHPREPAIDSOLUTIONS,2059,2nd_renewal, $25.00 
LMPLUS,2015-02-13,2015-01-13,8919601000105195818,AHPREPAIDSOLUTIONS,2059,2nd_renewal, $25.00 
LMPLUS,2015-01-28,2014-11-21,8919601000105213298,AHPREPAIDSOLUTIONS,2023,3rd_renewal, $5.00 
LMPLUS,2015-01-27,2014-11-28,8919601000105803510,AHPREPAIDSOLUTIONS,2023,3rd_renewal, $5.00 
LMPLUS,2015-02-21,2014-12-23,8919601000105142216,AHPREPAIDSOLUTIONS,2023,3rd_renewal, $5.00 
LMPLUS,2015-02-25,2014-12-23,8919601000105213801,AHPREPAIDSOLUTIONS,2023,3rd_renewal, $5.00 
LMPLUS,2015-02-25,2014-12-23,8919601000105213793,AHPREPAIDSOLUTIONS,2023,3rd_renewal, $5.00 
LMPLUS,2015-02-09,2014-12-11,8919601000106375534,AHPREPAIDSOLUTIONS,2023,3rd_renewal, $5.00 
LMPLUS,2015-02-25,2014-12-26,8919601000105213769,AHPREPAIDSOLUTIONS,2023,3rd_renewal, $5.00 
LMPLUS,2015-02-04,2014-12-05,8919601000108179710,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-09,2014-12-07,8919601000105781864,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-01,2014-11-28,8919601000105781047,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-12,8919601000105780775,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-08,2014-12-11,8919601000105218602,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-11,2014-12-13,8919601000105215780,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-08,2014-12-10,8919601000105212894,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-25,2014-12-27,8919601000105148122,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-09,2014-12-12,8919601000105144964,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-25,2014-12-27,8919601000105143883,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-27,2014-11-29,8919601000105142620,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-03,2014-12-05,8919601000105805309,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-25,2014-12-27,8919601000105804013,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-28,2014-11-29,8919601000105781914,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-05,2014-12-07,8919601000106357029,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-06,2014-11-08,8919601000106354042,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-10,2014-11-16,8919601000105218925,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-09,2014-12-10,8919601000105218693,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-12,2014-12-14,8919601000105218404,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-12,2014-12-13,8919601000105212829,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-17,2014-12-26,8919601000105148205,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-14,2014-12-17,8919601000105216028,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-28,2014-11-28,8919601000105213819,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-11,2014-12-14,8919601000105212860,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-04,2014-12-06,8919601000105211839,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-18,8919601000105195974,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-13,2014-12-15,8919601000105159244,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-21,2014-12-23,8919601000105142182,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-17,2014-10-26,8919601000106355841,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-09,2014-11-02,8919601000105219980,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-08,2014-12-11,8919601000105218628,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-18,8919601000105216788,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-31,2014-12-02,8919601000105194456,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-16,8919601000105148338,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-17,2014-12-19,8919601000105148080,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-06,2014-12-07,8919601000105147116,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-29,2014-11-29,8919601000105146787,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-03,2014-12-05,8919601000105805721,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-25,2014-12-29,8919601000105804849,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-11,2014-12-14,8919601000105804765,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-15,2014-12-17,8919601000105804609,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-03,2014-12-06,8919601000105780890,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-25,2014-12-27,8919601000105216796,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-01,2014-12-03,8919601000105213504,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-29,2014-12-01,8919601000105147066,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-28,2014-11-30,8919601000105147041,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-13,8919601000108179504,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-30,2014-12-01,8919601000108179512,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-02,2014-12-04,8919601000108179520,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-27,2014-11-28,8919601000105142141,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-23,2014-12-26,8919601000105805275,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-24,2014-12-17,8919601000105804427,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-29,2014-11-13,8919601000108179876,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-02,2014-12-04,8919601000108179538,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-21,2014-10-24,8919601000106357888,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-28,2014-11-29,8919601000105213330,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-05,2014-12-06,8919601000105212720,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-27,2014-11-25,8919601000105212647,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-19,8919601000105210823,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-20,2014-12-22,8919601000105194720,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-18,2014-12-03,8919601000105149815,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-30,2014-12-01,8919601000105149351,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-23,2014-12-25,8919601000105147306,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-23,2014-12-26,8919601000105143891,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-24,2014-12-26,8919601000105143420,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-28,2014-11-09,8919601000108179884,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-28,2014-11-29,8919601000105805069,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-20,2014-12-20,8919601000105804666,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-12,2014-12-14,8919601000105778811,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-12,2014-12-14,8919601000106354653,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-04,2014-12-07,8919601000105216036,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-24,2015-01-07,8919601000105212027,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-07,2014-12-08,8919601000105211136,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-26,2014-11-13,8919601000105142273,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-20,2014-12-23,8919601000105805317,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-05,2014-12-04,8919601000105781393,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-07,2014-12-11,8919601000105781328,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-11,2014-12-13,8919601000106354414,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-15,2014-11-28,8919601000105219238,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-26,2014-11-25,8919601000105218206,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-05,2014-12-07,8919601000105216994,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-05,2014-12-06,8919601000105218867,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-13,2014-12-10,8919601000105212977,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-17,2014-12-11,8919601000105194753,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-03,2014-12-28,8919601000105148114,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-14,2014-12-15,8919601000105148072,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-17,8919601000105148064,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-30,2014-12-02,8919601000105147421,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-30,2014-12-01,8919601000105147215,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-28,2014-11-29,8919601000105142232,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-06,8919601000105778324,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-22,2014-12-24,8919601000105805598,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-20,2014-12-22,8919601000105805481,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-11,2014-12-13,8919601000105803627,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-11,2014-12-11,8919601000105781187,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-06,2014-11-27,8919601000105219873,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-09,2014-11-05,8919601000105219071,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-16,2014-12-15,8919601000105148189,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-15,2014-12-16,8919601000105211045,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-24,2014-12-26,8919601000105149872,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-17,2014-12-20,8919601000105143701,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-03,2014-11-25,8919601000105210674,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-18,2014-12-20,8919601000105149112,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-01-28,2014-11-30,8919601000105147157,AHPREPAIDSOLUTIONS,2029,3rd_renewal, $10.00 
LMPLUS,2015-02-19,2014-10-10,8919601000106390681,AHPREPAIDSOLUTIONS,2035,3rd_renewal, $10.00 
LMPLUS,2015-01-27,2014-11-20,8919601000105142133,AHPREPAIDSOLUTIONS,2039,3rd_renewal, $15.00 
LMPLUS,2015-02-08,2014-09-04,8919601000105947978,AHPREPAIDSOLUTIONS,2039,3rd_renewal, $15.00 
LMPLUS,2015-02-04,2014-12-06,8919601000105211292,AHPREPAIDSOLUTIONS,2039,3rd_renewal, $15.00 
LMPLUS,2015-02-22,2014-12-30,8919601000105213892,AHPREPAIDSOLUTIONS,2039,3rd_renewal, $15.00 
LMPLUS,2015-02-10,2014-12-09,8919601000108179249,AHPREPAIDSOLUTIONS,2045,3rd_renewal, $15.00 
LMPLUS,2015-01-27,NULL,8919601000105803528,AHPREPAIDSOLUTIONS,2045,3rd_renewal, $15.00 
LMPLUS,2015-02-19,2014-09-28,8919601000105948737,AHPREPAIDSOLUTIONS,2049,3rd_renewal, $15.00 
LMPLUS,2015-02-11,2014-12-13,8919601000105212811,AHPREPAIDSOLUTIONS,2049,3rd_renewal, $15.00 
LMPLUS,2015-02-20,2014-12-22,8919601000105145375,AHPREPAIDSOLUTIONS,2049,3rd_renewal, $15.00 
LMPLUS,2015-02-22,2014-12-24,8919601000105803585,AHPREPAIDSOLUTIONS,2059,3rd_renewal, $15.00 
